#Procedure: <__main__.RandomProcedure>
#Parameters:
#	Charge rate: 0.6 C
#	Charge limit: 3.8 V
#	Discharge rate: 0.2 C
#	Discharge limit: 2 V
#	Float voltage: 3.6 V
#	Float cutoff: 0.55 A
#	Nominal: 25.3 Ah
#Data:
Time,Discharge_time,Voltage,Current,Charge,Ah_V,SoC
170.5300122850167,nan,3.8,9.909,0.7025241708288492,-6.999248700653617,nan
173.0730420720065,nan,3.8,9.36,0.7091360482750226,nan,nan
175.6157569299976,nan,3.8,8.984,0.7154815344650759,nan,nan
178.15855732999626,nan,3.801,8.365,0.7213900137278506,5.90847926277271,nan
180.70126245499705,nan,3.801,8.015,0.7270510641658732,nan,nan
183.24394763301825,nan,3.801,7.657,0.7324592142792365,nan,nan
185.78664591402048,nan,3.801,7.335,0.7376399620267786,nan,nan
188.32950620699557,nan,3.8,7.041,0.742613372949789,-4.9734109230087915,nan
190.8723163170216,nan,3.801,6.609,0.7472815485101119,4.668175560321245,nan
193.4151265679975,nan,3.801,6.289,0.7517236967513306,nan,nan
195.95821141899796,nan,3.801,6.066,0.7560087947252663,nan,nan
198.50105573801557,nan,3.801,5.845,0.760137385015449,nan,nan
201.0440034730127,nan,3.8,5.641,0.7641220428413154,-3.9846578258650247,nan
203.5866654800193,nan,3.8,5.306,0.7678696441216423,nan,nan
206.12946731800912,nan,3.801,5.157,0.7715122077545628,3.6425636329192117,nan
208.67236025401508,nan,3.801,4.807,0.7749076761832796,nan,nan
211.21522484801244,nan,3.801,4.677,0.7782112811016478,nan,nan
213.75820618201396,nan,3.801,4.543,0.7814203822684169,nan,nan
216.30115992101491,nan,3.802,4.412,0.7845369133507704,3.1165310823537298,nan
218.843801111012,nan,3.801,4.206,0.7875075658077503,-2.9706524569802544,nan
221.38658998601022,nan,3.801,4.081,0.790390099529658,nan,nan
223.92940047101,nan,3.8,3.995,0.793211912831762,-2.821813302102992,nan
226.47193143199547,nan,3.801,3.749,0.7958596763241882,2.647763492425362,nan
229.01491471001646,nan,3.8,3.731,0.7984951959381594,-2.6355196139703114,nan
231.55779017999885,nan,3.801,3.514,0.8009773249385811,2.482129000420872,nan
234.10061531199608,nan,3.8,3.379,0.8033640488610863,-2.386723922504384,nan
236.64360073101125,nan,3.8,3.211,0.80563225057788,nan,nan
239.18632136899396,nan,3.801,3.166,0.8078684321167281,2.236181538847382,nan
241.72920847899513,nan,3.801,3.098,0.8100567277463903,nan,nan
244.27198723400943,nan,3.801,3.045,0.8122074947766732,nan,nan
